X,Y,streamorde,IX,Shape_Leng,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
456801,4379243,501,30998,500.8427125,456801,4379243,68523,13.716,853.161
456802,4379243,501,30998,500.8427125,456802,4379243,68544,8.4569,852.885
456803,4379243,501,30998,500.8427125,456803,4379243,68548,8.20196,852.897
456804,4379242,501,30998,500.8427125,456804,4379242,68581,8.116,852.714
456805,4379242,501,30998,500.8427125,456805,4379242,68583,6.32117,852.662
456806,4379241,501,30998,500.8427125,456806,4379241,68605,13.3548,852.585
456807,4379241,501,30998,500.8427125,456807,4379241,68611,10.1556,852.255
456808,4379241,501,30998,500.8427125,456808,4379241,68719,6.49488,852.162
456809,4379241,501,30998,500.8427125,456809,4379241,69179,7.13123,852.05
456810,4379241,501,30998,500.8427125,456810,4379241,69180,9.02368,852.009
456811,4379241,501,30998,500.8427125,456811,4379241,69194,7.98707,851.713
456812,4379240,501,30998,500.8427125,456812,4379240,383,16.2297,851.724
456813,4379241,501,30998,500.8427125,456813,4379241,69581,3.31192,851.785
456814,4379242,501,30998,500.8427125,456814,4379242,69584,2.92862,851.77
456815,4379243,501,30998,500.8427125,456815,4379243,69586,4.09196,851.701
456816,4379244,501,30998,500.8427125,456816,4379244,69699,7.39004,851.594
456817,4379244,501,30998,500.8427125,456817,4379244,69745,9.58563,851.414
456818,4379244,501,30998,500.8427125,456818,4379244,69800,7.07598,851.253
456819,4379243,501,30998,500.8427125,456819,4379243,70365,11.8359,851.132
456820,4379244,501,30998,500.8427125,456820,4379244,70397,7.61217,851.169
456820,4379245,501,30998,500.8427125,456820,4379245,70400,4.08188,851.098
456821,4379246,501,30998,500.8427125,456821,4379246,70450,3.4135,851.033
456822,4379247,501,30998,500.8427125,456822,4379247,70453,9.14782,851.001
456823,4379248,501,30998,500.8427125,456823,4379248,70465,9.00006,850.776
456823,4379249,501,30998,500.8427125,456823,4379249,70607,9.96378,850.596
456824,4379250,501,30998,500.8427125,456824,4379250,70609,20.9851,850.711
456825,4379250,501,30998,500.8427125,456825,4379250,71214,12.0466,850.364
456826,4379251,501,30998,500.8427125,456826,4379251,71242,8.4586,850.213
456827,4379252,501,30998,500.8427125,456827,4379252,71261,7.56983,850.041
456828,4379253,501,30998,500.8427125,456828,4379253,71269,7.40893,849.912
456829,4379253,501,30998,500.8427125,456829,4379253,71502,14.6353,849.846
456830,4379254,501,30998,500.8427125,456830,4379254,71503,1.91437,849.867
456831,4379255,501,30998,500.8427125,456831,4379255,71510,5.08075,849.795
456832,4379256,501,30998,500.8427125,456832,4379256,71515,14.451,849.691
456832,4379257,501,30998,500.8427125,456832,4379257,71573,11.7851,849.359
456833,4379258,501,30998,500.8427125,456833,4379258,71660,9.9701,849.267
456834,4379258,501,30998,500.8427125,456834,4379258,72194,8.08402,849.139
456835,4379259,501,30998,500.8427125,456835,4379259,72197,12.7784,848.88
456836,4379259,501,30998,500.8427125,456836,4379259,72326,18.0703,848.673
456837,4379259,501,30998,500.8427125,456837,4379259,72331,19.0938,848.459
456837,4379260,501,30998,500.8427125,456837,4379260,72379,7.89576,848.406
456837,4379261,501,30998,500.8427125,456837,4379261,72397,7.16987,848.192
456838,4379262,501,30998,500.8427125,456838,4379262,72878,7.34856,848.315
456839,4379263,501,30998,500.8427125,456839,4379263,72879,4.6294,848.359
456839,4379264,501,30998,500.8427125,456839,4379264,72921,6.67442,848.181
456839,4379265,501,30998,500.8427125,456839,4379265,72959,6.29925,848.041
456840,4379266,501,30998,500.8427125,456840,4379266,2,9.50157,848.214
456839,4379267,501,30998,500.8427125,456839,4379267,72966,15.3645,848.222
456840,4379268,501,30998,500.8427125,456840,4379268,72975,6.25085,848.182
456841,4379269,501,30998,500.8427125,456841,4379269,72979,18.2161,847.742
456842,4379270,501,30998,500.8427125,456842,4379270,72982,17.1032,847.419
456843,4379270,501,30998,500.8427125,456843,4379270,73001,11.2072,847.198
456844,4379271,501,30998,500.8427125,456844,4379271,73003,21.4346,847.068
456844,4379272,501,30998,500.8427125,456844,4379272,73008,24.932,846.496
456844,4379273,501,30998,500.8427125,456844,4379273,73030,14.1091,846.066
456845,4379274,501,30998,500.8427125,456845,4379274,73263,10.5722,845.943
456846,4379275,501,30998,500.8427125,456846,4379275,73497,9.46862,845.74
456847,4379276,501,30998,500.8427125,456847,4379276,73501,17.9352,845.565
456847,4379277,501,30998,500.8427125,456847,4379277,73507,15.1229,845.224
456847,4379278,501,30998,500.8427125,456847,4379278,73516,11.0252,845.107
456847,4379279,501,30998,500.8427125,456847,4379279,73520,18.6793,844.87
456847,4379280,501,30998,500.8427125,456847,4379280,73525,18.2008,844.351
456847,4379281,501,30998,500.8427125,456847,4379281,73628,6.95355,844.17
456848,4379282,501,30998,500.8427125,456848,4379282,73756,15.4037,844.089
456848,4379283,501,30998,500.8427125,456848,4379283,73776,18.6936,843.583
456849,4379284,501,30998,500.8427125,456849,4379284,73780,3.20254,843.566
456849,4379285,501,30998,500.8427125,456849,4379285,73782,0.427964,843.679
456849,4379286,501,30998,500.8427125,456849,4379286,74245,7.71583,843.53
456849,4379287,501,30998,500.8427125,456849,4379287,74247,8.60527,843.459
456849,4379288,501,30998,500.8427125,456849,4379288,74283,14.9832,843.277
456849,4379289,501,30998,500.8427125,456849,4379289,74293,14.9657,842.977
456850,4379290,501,30998,500.8427125,456850,4379290,74302,9.93289,842.976
456850,4379291,501,30998,500.8427125,456850,4379291,74605,4.92049,842.834
456851,4379292,501,30998,500.8427125,456851,4379292,74606,5.11151,842.942
456852,4379293,501,30998,500.8427125,456852,4379293,74608,12.9112,842.711
456852,4379294,501,30998,500.8427125,456852,4379294,74631,18.8272,842.441
456852,4379295,501,30998,500.8427125,456852,4379295,74634,12.9858,842.042
456852,4379296,501,30998,500.8427125,456852,4379296,74692,9.17741,841.905
456852,4379297,501,30998,500.8427125,456852,4379297,75456,17.8147,841.652
456853,4379298,501,30998,500.8427125,456853,4379298,75475,6.34856,841.473
456853,4379299,501,30998,500.8427125,456853,4379299,75481,11.3773,841.422
456854,4379300,501,30998,500.8427125,456854,4379300,75517,18.0345,841.241
456854,4379301,501,30998,500.8427125,456854,4379301,75550,19.7576,840.672
456854,4379302,501,30998,500.8427125,456854,4379302,75795,23.6936,840.399
456855,4379303,501,30998,500.8427125,456855,4379303,75796,11.0743,840.413
456856,4379304,501,30998,500.8427125,456856,4379304,75803,10.007,840.099
456857,4379305,501,30998,500.8427125,456857,4379305,76333,13.7512,840.046
456858,4379305,501,30998,500.8427125,456858,4379305,76345,9.25007,839.873
456859,4379305,501,30998,500.8427125,456859,4379305,76360,11.6327,839.695
456860,4379306,501,30998,500.8427125,456860,4379306,78682,12.1386,839.444
456861,4379307,501,30998,500.8427125,456861,4379307,78772,23.6464,839.21
456861,4379308,501,30998,500.8427125,456861,4379308,78779,24.6193,838.951
456861,4379309,501,30998,500.8427125,456861,4379309,78781,25.9212,839.143
456860,4379310,501,30998,500.8427125,456860,4379310,78802,14.9297,839.363
456860,4379311,501,30998,500.8427125,456860,4379311,78805,28.3953,838.969
456860,4379312,501,30998,500.8427125,456860,4379312,78816,30.8334,838.222
456861,4379313,501,30998,500.8427125,456861,4379313,78884,19.2126,837.905
456861,4379314,501,30998,500.8427125,456861,4379314,78888,15.9421,837.759
456861,4379315,501,30998,500.8427125,456861,4379315,78911,14.5778,837.342
456861,4379316,501,30998,500.8427125,456861,4379316,79125,4.57914,837.408
456861,4379317,501,30998,500.8427125,456861,4379317,79126,9.40682,837.368
456861,4379318,501,30998,500.8427125,456861,4379318,79128,17.811,837.125
456861,4379319,501,30998,500.8427125,456861,4379319,79224,21.216,836.718
456861,4379320,501,30998,500.8427125,456861,4379320,79343,17.33,836.3
456862,4379321,501,30998,500.8427125,456862,4379321,79344,7.81661,836.255
456863,4379322,501,30998,500.8427125,456863,4379322,79557,10.5193,835.989
456863,4379323,501,30998,500.8427125,456863,4379323,79558,4.40416,835.965
456864,4379324,501,30998,500.8427125,456864,4379324,79569,5.7847,835.847
456864,4379325,501,30998,500.8427125,456864,4379325,79765,6.08871,835.805
456865,4379326,501,30998,500.8427125,456865,4379326,79803,2.67664,835.77
456865,4379327,501,30998,500.8427125,456865,4379327,80056,10.7097,835.698
456866,4379328,501,30998,500.8427125,456866,4379328,80076,4.09372,835.594
456867,4379329,501,30998,500.8427125,456867,4379329,80092,3.84762,835.567
456868,4379330,501,30998,500.8427125,456868,4379330,80124,3.58454,835.51
456869,4379331,501,30998,500.8427125,456869,4379331,80131,9.47127,835.444
456870,4379331,501,30998,500.8427125,456870,4379331,80135,5.01899,835.344
456871,4379332,501,30998,500.8427125,456871,4379332,80164,8.9473,835.22
456872,4379332,501,30998,500.8427125,456872,4379332,80215,1.65238,835.22
456873,4379333,501,30998,500.8427125,456873,4379333,80907,5.56736,835.278
456874,4379333,501,30998,500.8427125,456874,4379333,80986,3.66353,835.21
456875,4379333,501,30998,500.8427125,456875,4379333,80987,3.3449,835.163
456876,4379333,501,30998,500.8427125,456876,4379333,80988,2.05191,835.13
456877,4379332,501,30998,500.8427125,456877,4379332,81079,3.72987,835.08
456878,4379332,501,30998,500.8427125,456878,4379332,81119,6.72152,835.06
456879,4379333,501,30998,500.8427125,456879,4379333,81120,3.44589,835.073
456880,4379333,501,30998,500.8427125,456880,4379333,81123,6.87102,834.952
456881,4379334,501,30998,500.8427125,456881,4379334,81139,6.17307,834.74
456881,4379335,501,30998,500.8427125,456881,4379335,81146,6.80071,834.723
456882,4379336,501,30998,500.8427125,456882,4379336,81420,4.40492,834.534
456883,4379337,501,30998,500.8427125,456883,4379337,81474,7.05002,834.376
456884,4379338,501,30998,500.8427125,456884,4379338,81486,13.5396,834.377
456885,4379338,501,30998,500.8427125,456885,4379338,81489,6.95282,834.271
456886,4379339,501,30998,500.8427125,456886,4379339,81516,13.255,834.184
456887,4379339,501,30998,500.8427125,456887,4379339,81517,7.10135,834.114
456888,4379339,501,30998,500.8427125,456888,4379339,81531,6.35017,834.016
456889,4379340,501,30998,500.8427125,456889,4379340,81538,13.5282,833.732
456890,4379340,501,30998,500.8427125,456890,4379340,82265,10.4359,833.533
456891,4379341,501,30998,500.8427125,456891,4379341,82285,11.4387,833.57
456891,4379342,501,30998,500.8427125,456891,4379342,82295,4.28241,833.508
456892,4379343,501,30998,500.8427125,456892,4379343,82297,18.7146,833.227
456893,4379344,501,30998,500.8427125,456893,4379344,82682,17.5747,832.863
456894,4379345,501,30998,500.8427125,456894,4379345,82686,17.997,832.804
456894,4379346,501,30998,500.8427125,456894,4379346,82796,5.74615,832.728
456895,4379347,501,30998,500.8427125,456895,4379347,82809,12.5232,832.578
456896,4379347,501,30998,500.8427125,456896,4379347,83036,6.82212,832.413
456897,4379348,501,30998,500.8427125,456897,4379348,83037,9.34084,832.563
456898,4379349,501,30998,500.8427125,456898,4379349,83040,22.0559,832.173
456898,4379350,501,30998,500.8427125,456898,4379350,83049,12.2287,831.46
456899,4379350,501,30998,500.8427125,456899,4379350,88972,14.1193,831.961
456900,4379351,501,30998,500.8427125,456900,4379351,88978,11.2177,831.877
456901,4379351,501,30998,500.8427125,456901,4379351,88991,4.11316,831.88
456902,4379352,501,30998,500.8427125,456902,4379352,89001,19.452,831.856
456903,4379352,501,30998,500.8427125,456903,4379352,89057,5.23723,831.572
456904,4379352,501,30998,500.8427125,456904,4379352,89061,10.0877,831.73
456905,4379353,501,30998,500.8427125,456905,4379353,89081,9.32465,831.592
456906,4379354,501,30998,500.8427125,456906,4379354,89116,11.6047,831.291
456907,4379354,501,30998,500.8427125,456907,4379354,89552,3.03219,831.309
456908,4379355,501,30998,500.8427125,456908,4379355,89553,2.14831,831.327
456909,4379356,501,30998,500.8427125,456909,4379356,89662,9.61168,831.212
456910,4379356,501,30998,500.8427125,456910,4379356,89685,7.39003,831.124
456911,4379356,501,30998,500.8427125,456911,4379356,89846,7.80044,831.063
456912,4379355,501,30998,500.8427125,456912,4379355,90080,7.72905,830.912
456913,4379355,501,30998,500.8427125,456913,4379355,90115,4.20932,830.841
456914,4379355,501,30998,500.8427125,456914,4379355,90116,5.75875,830.881
456915,4379355,501,30998,500.8427125,456915,4379355,90132,9.78107,830.643
456916,4379355,501,30998,500.8427125,456916,4379355,90252,5.09638,830.464
456917,4379355,501,30998,500.8427125,456917,4379355,90255,1.73823,830.567
456918,4379355,501,30998,500.8427125,456918,4379355,90273,3.55771,830.52
456919,4379355,501,30998,500.8427125,456919,4379355,90279,1.76855,830.495
456920,4379355,501,30998,500.8427125,456920,4379355,90292,10.6173,830.471
456921,4379356,501,30998,500.8427125,456921,4379356,90641,3.71694,830.394
456922,4379356,501,30998,500.8427125,456922,4379356,90646,2.69728,830.405
456923,4379356,501,30998,500.8427125,456923,4379356,90647,4.69697,830.516
456924,4379356,501,30998,500.8427125,456924,4379356,90649,15.7328,830.327
456925,4379356,501,30998,500.8427125,456925,4379356,90656,24.5308,829.913
456926,4379356,501,30998,500.8427125,456926,4379356,90660,24.2547,829.395
456927,4379355,501,30998,500.8427125,456927,4379355,90913,20.3633,829.033
456928,4379355,501,30998,500.8427125,456928,4379355,90928,17.306,828.836
456929,4379356,501,30998,500.8427125,456929,4379356,90934,23.7921,828.52
456930,4379355,501,30998,500.8427125,456930,4379355,91136,14.5661,828.335
456931,4379356,501,30998,500.8427125,456931,4379356,91257,15.0926,828.331
456932,4379356,501,30998,500.8427125,456932,4379356,91371,8.80212,828.26
456933,4379356,501,30998,500.8427125,456933,4379356,91392,3.51108,828.209
456934,4379357,501,30998,500.8427125,456934,4379357,91505,16.8527,828.09
456935,4379357,501,30998,500.8427125,456935,4379357,91872,4.12088,827.71
456936,4379358,501,30998,500.8427125,456936,4379358,91894,15.7848,827.907
456937,4379358,501,30998,500.8427125,456937,4379358,91900,8.48116,827.814
456938,4379358,501,30998,500.8427125,456938,4379358,91941,4.27439,827.749
456939,4379358,501,30998,500.8427125,456939,4379358,91942,6.60796,827.723
456940,4379358,501,30998,500.8427125,456940,4379358,91958,9.13291,827.46
456941,4379358,501,30998,500.8427125,456941,4379358,91959,6.13626,827.503
456942,4379358,501,30998,500.8427125,456942,4379358,91993,6.01616,827.425
456943,4379357,501,30998,500.8427125,456943,4379357,92048,20.6912,827.327
456944,4379357,501,30998,500.8427125,456944,4379357,92510,15.8371,827.09
456945,4379357,501,30998,500.8427125,456945,4379357,92517,5.56052,827.062
456946,4379357,501,30998,500.8427125,456946,4379357,92518,9.70644,827.188
456947,4379357,501,30998,500.8427125,456947,4379357,92653,16.195,826.854
456948,4379358,501,30998,500.8427125,456948,4379358,92680,6.04671,826.514
456949,4379359,501,30998,500.8427125,456949,4379359,92686,13.8762,826.506
456950,4379359,501,30998,500.8427125,456950,4379359,92700,21.285,826.152
456951,4379359,501,30998,500.8427125,456951,4379359,92704,16.5199,825.747
456952,4379359,501,30998,500.8427125,456952,4379359,92741,0.778047,825.608
456953,4379360,501,30998,500.8427125,456953,4379360,93008,6.8459,825.843
456954,4379361,501,30998,500.8427125,456954,4379361,93012,18.213,825.569
456955,4379362,501,30998,500.8427125,456955,4379362,93019,23.0763,825.037
456956,4379362,501,30998,500.8427125,456956,4379362,93094,20.4586,824.42
456957,4379363,501,30998,500.8427125,456957,4379363,93095,8.16138,824.595
456957,4379364,501,30998,500.8427125,456957,4379364,94926,20.6327,824.405
456958,4379365,501,30998,500.8427125,456958,4379365,94929,16.3818,824.182
456959,4379366,501,30998,500.8427125,456959,4379366,95024,9.85024,823.872
456960,4379367,501,30998,500.8427125,456960,4379367,95612,13.1613,823.68
456961,4379368,501,30998,500.8427125,456961,4379368,95657,8.76249,823.555
456962,4379369,501,30998,500.8427125,456962,4379369,95691,12.637,823.315
456963,4379370,501,30998,500.8427125,456963,4379370,95724,20.0246,823.233
456964,4379370,501,30998,500.8427125,456964,4379370,96260,12.6039,823.004
456965,4379369,501,30998,500.8427125,456965,4379369,96264,10.9322,822.925
456966,4379369,501,30998,500.8427125,456966,4379369,96289,8.17507,822.768
456967,4379369,501,30998,500.8427125,456967,4379369,96304,12.2981,822.545
456968,4379369,501,30998,500.8427125,456968,4379369,96394,13.1905,822.276
456969,4379368,501,30998,500.8427125,456969,4379368,96395,14.1716,822.372
456970,4379368,501,30998,500.8427125,456970,4379368,96402,13.8647,822.201
456971,4379368,501,30998,500.8427125,456971,4379368,96527,10.6476,822.021
456972,4379368,501,30998,500.8427125,456972,4379368,96540,10.5732,821.906
456973,4379368,501,30998,500.8427125,456973,4379368,96857,11.936,821.8
456974,4379368,501,30998,500.8427125,456974,4379368,96860,9.67812,821.666
456975,4379368,501,30998,500.8427125,456975,4379368,96875,8.99036,821.759
456976,4379369,501,30998,500.8427125,456976,4379369,96957,10.3039,821.544
456977,4379370,501,30998,500.8427125,456977,4379370,125866,13.8632,821.183
457039.9182,4379316.783,42,31020,42.0605641,457039.9182,4379316.783,301,19.7124,833.008
457039.2295,4379318,42,31020,42.0605641,457039.2295,4379318,307,18.8403,832.526
457038.5786,4379319,42,31020,42.0605641,457038.5786,4379319,44,16.5435,832.289
457038,4379320,42,31020,42.0605641,457038,4379320,2022,16.3046,831.876
457038,4379321,42,31020,42.0605641,457038,4379321,2026,16.9504,831.617
