X,Y,streamorde,IX,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
447544,4399677,2,42285,447544.00000000000,4399677.00000000000,10472,24.86120000000,671.12200000000
447544,4399676,2,42285,447544.00000000000,4399676.00000000000,10476,25.79710000000,670.81800000000
447544,4399675,2,42285,447544.00000000000,4399675.00000000000,10482,27.02570000000,670.28200000000
447544,4399674,2,42285,447544.00000000000,4399674.00000000000,10487,23.44190000000,669.92700000000
447545,4399673,2,42285,447545.00000000000,4399673.00000000000,10535,21.72750000000,669.51600000000
447545,4399672,2,42285,447545.00000000000,4399672.00000000000,10545,20.47650000000,669.05900000000
447545,4399671,2,42285,447545.00000000000,4399671.00000000000,10550,18.43240000000,668.79700000000
447545,4399670,2,42285,447545.00000000000,4399670.00000000000,10555,21.43210000000,668.48500000000
447545,4399669,2,42285,447545.00000000000,4399669.00000000000,10560,25.27470000000,668.07500000000
447545,4399668,2,42285,447545.00000000000,4399668.00000000000,10565,28.54500000000,667.62800000000
447546,4399667,2,42285,447546.00000000000,4399667.00000000000,10571,23.73170000000,666.85400000000
447547,4399666,2,42285,447547.00000000000,4399666.00000000000,10593,26.14490000000,666.44700000000
447547,4399665,2,42285,447547.00000000000,4399665.00000000000,10600,29.30990000000,665.83300000000
447547,4399664,2,42285,447547.00000000000,4399664.00000000000,10605,29.77000000000,665.30800000000
447547,4399663,2,42285,447547.00000000000,4399663.00000000000,10607,29.74030000000,664.82400000000
447547,4399662,2,42285,447547.00000000000,4399662.00000000000,10608,29.79150000000,664.31600000000
447547,4399661,2,42285,447547.00000000000,4399661.00000000000,10609,26.23490000000,663.74900000000
447548,4399660,2,42285,447548.00000000000,4399660.00000000000,10775,20.50430000000,663.18100000000
447548,4399659,2,42285,447548.00000000000,4399659.00000000000,10780,23.78770000000,662.94300000000
447549,4399658,2,42285,447549.00000000000,4399658.00000000000,10797,27.75010000000,662.12500000000
447549,4399657,2,42285,447549.00000000000,4399657.00000000000,10800,26.30380000000,661.83500000000
447549,4399656,2,42285,447549.00000000000,4399656.00000000000,10801,30.56480000000,661.30200000000
447549,4399655,2,42285,447549.00000000000,4399655.00000000000,10828,37.34380000000,660.65000000000
447549,4399654,2,42285,447549.00000000000,4399654.00000000000,11096,43.99200000000,659.63800000000
447549,4399653,2,42285,447549.00000000000,4399653.00000000000,11098,42.57350000000,658.58200000000
447549,4399652,2,42285,447549.00000000000,4399652.00000000000,11109,39.88030000000,657.81400000000
447549,4399651,2,42285,447549.00000000000,4399651.00000000000,11110,46.07950000000,657.07500000000
447549,4399650,2,42285,447549.00000000000,4399650.00000000000,11122,54.28610000000,655.89100000000
447549,4399649,2,42285,447549.00000000000,4399649.00000000000,11123,58.36430000000,654.46500000000
447549,4399648,2,42285,447549.00000000000,4399648.00000000000,11129,57.85540000000,652.85700000000
447549,4399647,2,42285,447549.00000000000,4399647.00000000000,11132,48.25960000000,651.44000000000
447549,4399646,2,42285,447549.00000000000,4399646.00000000000,11133,29.88970000000,650.81600000000
447549,4399645,2,42285,447549.00000000000,4399645.00000000000,591574,11.66110000000,650.41100000000
447552,4399647,1,42286,447552.00000000000,4399647.00000000000,1510,8.41127000000,650.83100000000
447552,4399646,1,42286,447552.00000000000,4399646.00000000000,580390,11.42820000000,650.77200000000
447134.17819226632,4399977.0323686833,2,42290,447134.17819200002,4399977.03237000010,2,41.89340000000,728.31900000000
447134.00408721279,4399975.8258949462,2,42290,447134.00408699998,4399975.82589000000,6,21.20580000000,728.00900000000
447134.2105609494,4399974.6882457891,2,42290,447134.21056099999,4399974.68824999970,7,21.20180000000,727.71100000000
447134.24292963243,4399973.4817720521,2,42290,447134.24293000001,4399973.48177000040,18,30.66340000000,726.74000000000
447134.03645589587,4399972.6194212101,2,42290,447134.03645600000,4399972.61942000040,18,30.66340000000,726.74000000000
447134.0,4399971.8258949462,2,42290,447134.00000000000,4399971.82589000000,19,28.14850000000,726.09400000000
447133,4399970,2,42290,447133.00000000000,4399970.00000000000,5452,27.83710000000,724.80900000000
447133,4399969,2,42290,447133.00000000000,4399969.00000000000,5456,20.44320000000,724.52200000000
447132,4399968,2,42290,447132.00000000000,4399968.00000000000,6949,31.27490000000,723.99500000000
447132,4399967,2,42290,447132.00000000000,4399967.00000000000,6951,36.34400000000,723.22600000000
447132,4399966,2,42290,447132.00000000000,4399966.00000000000,7172,31.93610000000,722.65600000000
447132,4399965,2,42290,447132.00000000000,4399965.00000000000,7179,30.07720000000,722.00900000000
447132,4399964,2,42290,447132.00000000000,4399964.00000000000,7233,30.54520000000,721.54500000000
447132,4399963,2,42290,447132.00000000000,4399963.00000000000,7289,29.16440000000,720.92100000000
447131,4399962,2,42290,447131.00000000000,4399962.00000000000,13045,29.05320000000,720.40900000000
447131,4399961,2,42290,447131.00000000000,4399961.00000000000,13047,32.98810000000,719.76700000000
447130,4399960,2,42290,447130.00000000000,4399960.00000000000,13291,33.75310000000,718.91200000000
447130,4399959,2,42290,447130.00000000000,4399959.00000000000,13353,29.46220000000,718.37000000000
447130,4399958,2,42290,447130.00000000000,4399958.00000000000,13370,25.90950000000,717.77100000000
447130,4399957,2,42290,447130.00000000000,4399957.00000000000,13851,26.96620000000,717.40000000000
447130,4399956,2,42290,447130.00000000000,4399956.00000000000,16658,29.16800000000,716.84700000000
447130,4399955,2,42290,447130.00000000000,4399955.00000000000,16703,29.78640000000,716.43800000000
447131,4399954,2,42290,447131.00000000000,4399954.00000000000,16935,19.69760000000,716.05000000000
447131,4399953,2,42290,447131.00000000000,4399953.00000000000,16943,19.10300000000,715.74400000000
447131,4399952,2,42290,447131.00000000000,4399952.00000000000,18367,27.07480000000,715.42600000000
447132,4399951,2,42290,447132.00000000000,4399951.00000000000,18755,22.24280000000,714.80500000000
447132,4399950,2,42290,447132.00000000000,4399950.00000000000,18768,18.44140000000,714.52500000000
447133,4399949,2,42290,447133.00000000000,4399949.00000000000,18875,25.94700000000,714.20900000000
447133,4399948,2,42290,447133.00000000000,4399948.00000000000,18968,22.04970000000,713.77600000000
447134,4399947,2,42290,447134.00000000000,4399947.00000000000,19036,26.34060000000,713.23800000000
447134,4399946,2,42290,447134.00000000000,4399946.00000000000,19518,26.27600000000,712.75900000000
447135,4399945,2,42290,447135.00000000000,4399945.00000000000,19619,26.35050000000,712.12300000000
447135,4399944,2,42290,447135.00000000000,4399944.00000000000,19652,29.90940000000,711.62300000000
447136,4399943,2,42290,447136.00000000000,4399943.00000000000,19959,14.11980000000,711.11200000000
447136,4399942,2,42290,447136.00000000000,4399942.00000000000,19967,15.79850000000,711.12100000000
447137,4399941,2,42290,447137.00000000000,4399941.00000000000,19969,23.84360000000,710.68400000000
447137,4399940,2,42290,447137.00000000000,4399940.00000000000,19971,26.57740000000,710.26000000000
447137,4399939,2,42290,447137.00000000000,4399939.00000000000,19979,30.13280000000,709.76300000000
447137,4399938,2,42290,447137.00000000000,4399938.00000000000,20052,32.80620000000,709.21000000000
447137,4399937,2,42290,447137.00000000000,4399937.00000000000,20065,32.77890000000,708.67000000000
447138,4399936,2,42290,447138.00000000000,4399936.00000000000,20447,22.17170000000,708.01500000000
447138,4399935,2,42290,447138.00000000000,4399935.00000000000,20476,20.79420000000,707.68100000000
447138,4399934,2,42290,447138.00000000000,4399934.00000000000,20480,23.92520000000,707.40500000000
447138,4399933,2,42290,447138.00000000000,4399933.00000000000,20562,27.71730000000,706.84300000000
447138,4399932,2,42290,447138.00000000000,4399932.00000000000,20580,25.33000000000,706.30300000000
447138,4399931,2,42290,447138.00000000000,4399931.00000000000,20630,25.08180000000,705.81200000000
447139,4399930,2,42290,447139.00000000000,4399930.00000000000,20648,21.56470000000,705.41900000000
447139,4399929,2,42290,447139.00000000000,4399929.00000000000,20654,25.42650000000,705.10100000000
447140,4399928,2,42290,447140.00000000000,4399928.00000000000,20844,34.17410000000,704.34600000000
447140,4399927,2,42290,447140.00000000000,4399927.00000000000,20853,31.08990000000,703.56900000000
447140,4399926,2,42290,447140.00000000000,4399926.00000000000,20931,34.25240000000,703.13500000000
447140,4399925,2,42290,447140.00000000000,4399925.00000000000,20937,37.74210000000,702.22400000000
447140,4399924,2,42290,447140.00000000000,4399924.00000000000,20991,26.61910000000,701.48800000000
447140,4399923,2,42290,447140.00000000000,4399923.00000000000,21278,26.89180000000,701.22400000000
447141,4399922,2,42290,447141.00000000000,4399922.00000000000,21743,33.79430000000,700.30500000000
447142,4399921,2,42290,447142.00000000000,4399921.00000000000,21817,34.48840000000,699.77600000000
447142,4399920,2,42290,447142.00000000000,4399920.00000000000,21854,28.52100000000,699.32500000000
447142,4399919,2,42290,447142.00000000000,4399919.00000000000,21862,34.24520000000,698.74400000000
447142,4399918,2,42290,447142.00000000000,4399918.00000000000,21875,32.21850000000,697.82100000000
447142,4399917,2,42290,447142.00000000000,4399917.00000000000,21876,28.25630000000,697.51400000000
447142,4399916,2,42290,447142.00000000000,4399916.00000000000,21878,30.80020000000,697.00700000000
447142,4399915,2,42290,447142.00000000000,4399915.00000000000,22005,27.77200000000,696.45700000000
447142,4399914,2,42290,447142.00000000000,4399914.00000000000,22009,25.63910000000,696.31300000000
447143,4399913,2,42290,447143.00000000000,4399913.00000000000,22211,22.18080000000,696.10100000000
447143,4399912,2,42290,447143.00000000000,4399912.00000000000,22217,30.57350000000,695.57000000000
447143,4399911,2,42290,447143.00000000000,4399911.00000000000,22221,33.04380000000,694.85700000000
447143,4399910,2,42290,447143.00000000000,4399910.00000000000,22230,29.67450000000,694.26000000000
447143,4399909,2,42290,447143.00000000000,4399909.00000000000,23045,22.67780000000,693.82000000000
447143,4399908,2,42290,447143.00000000000,4399908.00000000000,23076,19.63350000000,693.57500000000
447143,4399907,2,42290,447143.00000000000,4399907.00000000000,23079,21.73910000000,693.28200000000
447143,4399906,2,42290,447143.00000000000,4399906.00000000000,23084,25.56780000000,692.98900000000
447143,4399905,2,42290,447143.00000000000,4399905.00000000000,23086,30.15060000000,692.48000000000
447143,4399904,2,42290,447143.00000000000,4399904.00000000000,23241,28.73930000000,691.89900000000
447143,4399903,2,42290,447143.00000000000,4399903.00000000000,23254,21.15480000000,691.48600000000
447143,4399902,2,42290,447143.00000000000,4399902.00000000000,23750,16.44650000000,691.17900000000
447143,4399901,2,42290,447143.00000000000,4399901.00000000000,23909,17.74920000000,690.89200000000
447143,4399900,2,42290,447143.00000000000,4399900.00000000000,23941,19.67230000000,690.51200000000
447143,4399899,2,42290,447143.00000000000,4399899.00000000000,23998,24.55160000000,690.12800000000
447143,4399898,2,42290,447143.00000000000,4399898.00000000000,24260,31.35590000000,689.58600000000
447144,4399897,2,42290,447144.00000000000,4399897.00000000000,24310,38.36190000000,688.79000000000
447144,4399896,2,42290,447144.00000000000,4399896.00000000000,24392,30.22400000000,688.11400000000
447144,4399895,2,42290,447144.00000000000,4399895.00000000000,24435,30.11380000000,687.53500000000
447144,4399894,2,42290,447144.00000000000,4399894.00000000000,24464,27.29030000000,686.94000000000
447144,4399893,2,42290,447144.00000000000,4399893.00000000000,24563,23.64810000000,686.60300000000
447144,4399892,2,42290,447144.00000000000,4399892.00000000000,24565,25.02320000000,686.29800000000
447144,4399891,2,42290,447144.00000000000,4399891.00000000000,24605,26.43610000000,685.85400000000
447144,4399890,2,42290,447144.00000000000,4399890.00000000000,24607,30.08570000000,685.35500000000
447144,4399889,2,42290,447144.00000000000,4399889.00000000000,24622,31.59610000000,684.72900000000
447144,4399888,2,42290,447144.00000000000,4399888.00000000000,24916,29.58440000000,684.23100000000
447145,4399887,2,42290,447145.00000000000,4399887.00000000000,25187,34.47760000000,683.78900000000
447145,4399886,2,42290,447145.00000000000,4399886.00000000000,25206,31.43200000000,683.16100000000
447145,4399885,2,42290,447145.00000000000,4399885.00000000000,25207,26.75960000000,682.95100000000
447145,4399884,2,42290,447145.00000000000,4399884.00000000000,25215,28.47920000000,682.51000000000
447145,4399883,2,42290,447145.00000000000,4399883.00000000000,25365,30.83380000000,682.01800000000
447145,4399882,2,42290,447145.00000000000,4399882.00000000000,25405,30.06270000000,681.27100000000
447145,4399881,2,42290,447145.00000000000,4399881.00000000000,25415,25.93880000000,680.89400000000
447145,4399880,2,42290,447145.00000000000,4399880.00000000000,25430,25.48050000000,680.49500000000
447145,4399879,2,42290,447145.00000000000,4399879.00000000000,25518,24.54940000000,679.96600000000
447145,4399878,2,42290,447145.00000000000,4399878.00000000000,25562,22.70040000000,679.51400000000
447145,4399877,2,42290,447145.00000000000,4399877.00000000000,25673,25.47940000000,679.16400000000
447145,4399876,2,42290,447145.00000000000,4399876.00000000000,25700,30.05000000000,678.78800000000
447146,4399875,2,42290,447146.00000000000,4399875.00000000000,25787,29.96200000000,678.27600000000
447146,4399874,2,42290,447146.00000000000,4399874.00000000000,25824,26.74760000000,677.68600000000
447146,4399873,2,42290,447146.00000000000,4399873.00000000000,25825,26.87350000000,677.50300000000
447146,4399872,2,42290,447146.00000000000,4399872.00000000000,25849,29.85030000000,677.07500000000
447146,4399871,2,42290,447146.00000000000,4399871.00000000000,25850,29.49010000000,676.69000000000
447146,4399870,2,42290,447146.00000000000,4399870.00000000000,26272,25.59760000000,676.20900000000
447146,4399869,2,42290,447146.00000000000,4399869.00000000000,26276,27.35820000000,675.90100000000
447146,4399868,2,42290,447146.00000000000,4399868.00000000000,26287,32.93790000000,675.18500000000
447146,4399867,2,42290,447146.00000000000,4399867.00000000000,26438,28.77650000000,674.53700000000
447146,4399866,2,42290,447146.00000000000,4399866.00000000000,26444,27.21170000000,674.21300000000
447147,4399865,2,42290,447147.00000000000,4399865.00000000000,26506,29.22360000000,673.83400000000
447147,4399864,2,42290,447147.00000000000,4399864.00000000000,28459,24.82340000000,673.69800000000
447147,4399863,2,42290,447147.00000000000,4399863.00000000000,28467,29.26990000000,673.27600000000
447147,4399862,2,42290,447147.00000000000,4399862.00000000000,30124,22.68860000000,672.53100000000
447147,4399861,2,42290,447147.00000000000,4399861.00000000000,30135,20.29840000000,672.35700000000
447148,4399860,2,42290,447148.00000000000,4399860.00000000000,30167,34.17220000000,671.96700000000
447148,4399859,2,42290,447148.00000000000,4399859.00000000000,30273,28.08450000000,671.48600000000
