FID,ARCID,GRID_CODE,FROM_NODE,TO_NODE,Length,X_UTM,Y_UTM,flowacc_co,AngeloSage
127,112,1,26,110,77.633280999999997,456997.000000000000000,4381188.000000000000000,1100,825.2639771
128,112,1,26,110,77.633280999999997,456997.000000000000000,4381184.000000000000000,5836,824.0089722
129,181,1,12,165,171.448755000000010,456736.000000000000000,4381193.000000000000000,7687,885.3969727
130,181,1,12,165,171.448755000000010,456736.000000000000000,4381189.000000000000000,7691,884.1279907
131,181,1,12,165,171.448755000000010,456741.000000000000000,4381185.000000000000000,7718,882.0650024
132,181,1,12,165,171.448755000000010,456742.000000000000000,4381183.000000000000000,7814,881.1090088
133,193,1,28,181,167.388684000000010,457105.000000000000000,4381186.000000000000000,1102,824.4290161
134,24,1,29,36,5.099020000000000,456380.000000000000000,4381177.000000000000000,6382,845.4089966
135,25,1,34,36,10.404918000000000,456371.000000000000000,4381179.000000000000000,1248,846.0949707
136,25,1,34,36,10.404918000000000,456372.000000000000000,4381178.000000000000000,1253,846.0809937
137,25,1,34,36,10.404918000000000,456375.000000000000000,4381178.000000000000000,1310,845.7709961
138,25,1,34,36,10.404918000000000,456377.000000000000000,4381176.000000000000000,1514,845.6539917
139,25,1,34,36,10.404918000000000,456380.000000000000000,4381177.000000000000000,6382,845.4089966
140,26,1,35,39,3.162278000000000,456512.000000000000000,4381178.000000000000000,1687,863.2579956
141,26,1,35,39,3.162278000000000,456511.000000000000000,4381175.000000000000000,1602,862.0059814
142,27,1,39,33,7.810250000000000,456511.000000000000000,4381175.000000000000000,1602,862.0059814
143,27,1,39,33,7.810250000000000,456517.000000000000000,4381180.000000000000000,1224,865.1370239
144,28,1,23,40,16.738769000000001,456596.000000000000000,4381174.000000000000000,1501,875.9329834
145,28,1,23,40,16.738769000000001,456597.000000000000000,4381173.000000000000000,3743,875.6929932
146,29,1,18,40,23.043595000000000,456598.000000000000000,4381176.000000000000000,2235,876.7269897
147,29,1,18,40,23.043595000000000,456597.000000000000000,4381173.000000000000000,3743,875.6929932
148,30,1,36,45,15.645765000000001,456380.000000000000000,4381177.000000000000000,6382,845.4089966
149,30,1,36,45,15.645765000000001,456383.000000000000000,4381174.000000000000000,6389,845.2290039
150,30,1,36,45,15.645765000000001,456383.000000000000000,4381169.000000000000000,6657,844.7020264
151,31,1,41,45,7.634414000000000,456386.000000000000000,4381171.000000000000000,1441,844.7379761
152,31,1,41,45,7.634414000000000,456388.000000000000000,4381167.000000000000000,2319,844.3649902
153,32,1,31,47,29.691680000000002,456586.000000000000000,4381177.000000000000000,1560,877.2189941
154,32,1,31,47,29.691680000000002,456592.000000000000000,4381170.000000000000000,4214,875.1309814
155,32,1,31,47,29.691680000000002,456592.000000000000000,4381167.000000000000000,4232,874.4630127
156,33,1,40,47,20.273360000000000,456597.000000000000000,4381173.000000000000000,3743,875.6929932
157,33,1,40,47,20.273360000000000,456597.000000000000000,4381168.000000000000000,3753,874.7579956
158,34,1,15,48,109.419037000000000,456912.000000000000000,4381177.000000000000000,11648,833.4370117
159,34,1,15,48,109.419037000000000,456918.000000000000000,4381169.000000000000000,12332,830.8419800
160,34,1,15,48,109.419037000000000,456922.000000000000000,4381166.000000000000000,12473,830.1069946
161,35,1,32,48,31.069768000000000,456960.000000000000000,4381172.000000000000000,5008,825.4949951
162,37,1,50,39,34.844658000000003,456503.000000000000000,4381168.000000000000000,3648,858.2919922
163,37,1,50,39,34.844658000000003,456511.000000000000000,4381175.000000000000000,1602,862.0059814
164,38,1,37,51,44.303424999999997,457241.000000000000000,4381177.000000000000000,1211,811.1680298
165,38,1,37,51,44.303424999999997,457240.000000000000000,4381174.000000000000000,1372,810.9630127
166,52,1,30,63,46.549166000000000,456486.000000000000000,4381177.000000000000000,2070,862.0700073
167,52,1,30,63,46.549166000000000,456486.000000000000000,4381165.000000000000000,2083,856.5380249
168,57,1,44,66,32.257919999999999,457269.000000000000000,4381166.000000000000000,1086,805.9429932
169,62,1,27,71,59.903013000000001,457047.000000000000000,4381175.000000000000000,2376,823.0469971
170,62,1,27,71,59.903013000000001,457044.000000000000000,4381171.000000000000000,2661,822.5759888
171,62,1,27,71,59.903013000000001,457044.000000000000000,4381167.000000000000000,2702,822.0440063
172,100,1,13,97,145.796376000000010,456873.000000000000000,4381179.000000000000000,3343,850.9530029
173,100,1,13,97,145.796376000000010,456881.000000000000000,4381170.000000000000000,3377,846.6879883
174,108,1,43,106,59.047629999999998,457367.000000000000000,4381167.000000000000000,1175,798.4580078
175,108,1,43,106,59.047629999999998,457369.000000000000000,4381165.000000000000000,1385,798.1719971
176,112,1,26,110,77.633280999999997,457000.000000000000000,4381177.000000000000000,6224,821.9210205
177,117,1,116,42,73.218653000000003,456614.000000000000000,4381167.000000000000000,1762,876.0200195
178,181,1,12,165,171.448755000000010,456742.000000000000000,4381178.000000000000000,8125,879.5219727
179,181,1,12,165,171.448755000000010,456752.000000000000000,4381167.000000000000000,8316,873.2360229
180,181,1,12,165,171.448755000000010,456752.000000000000000,4381165.000000000000000,8325,872.0339966
181,193,1,28,181,167.388684000000010,457105.000000000000000,4381173.000000000000000,2648,820.2880249
182,193,1,28,181,167.388684000000010,457103.000000000000000,4381171.000000000000000,3431,820.0759888
183,193,1,28,181,167.388684000000010,457103.000000000000000,4381166.000000000000000,3486,819.3510132
184,206,1,38,194,164.184093999999990,457346.000000000000000,4381177.000000000000000,1102,800.6290283
185,206,1,38,194,164.184093999999990,457348.000000000000000,4381175.000000000000000,1107,800.1749878
186,206,1,38,194,164.184093999999990,457348.000000000000000,4381173.000000000000000,1110,799.8449707
187,206,1,38,194,164.184093999999990,457345.000000000000000,4381168.000000000000000,1226,798.9149780
188,206,1,38,194,164.184093999999990,457345.000000000000000,4381165.000000000000000,1235,798.5339966
189,30,1,36,45,15.645765000000001,456387.000000000000000,4381164.000000000000000,9103,844.0770264
190,31,1,41,45,7.634414000000000,456387.000000000000000,4381164.000000000000000,9103,844.0770264
191,32,1,31,47,29.691680000000002,456594.000000000000000,4381163.000000000000000,4260,873.6920166
192,32,1,31,47,29.691680000000002,456594.000000000000000,4381159.000000000000000,4781,872.8779907
193,32,1,31,47,29.691680000000002,456597.000000000000000,4381155.000000000000000,8957,871.6489868
194,33,1,40,47,20.273360000000000,456601.000000000000000,4381161.000000000000000,4090,873.0390015
195,33,1,40,47,20.273360000000000,456597.000000000000000,4381155.000000000000000,8957,871.6489868
196,34,1,15,48,109.419037000000000,456930.000000000000000,4381164.000000000000000,12720,828.3969727
197,34,1,15,48,109.419037000000000,456933.000000000000000,4381162.000000000000000,12735,827.8220215
198,34,1,15,48,109.419037000000000,456943.000000000000000,4381161.000000000000000,12926,826.0809937
199,34,1,15,48,109.419037000000000,456945.000000000000000,4381159.000000000000000,12956,825.6240234
200,34,1,15,48,109.419037000000000,456947.000000000000000,4381159.000000000000000,13009,825.2459717
201,34,1,15,48,109.419037000000000,456953.000000000000000,4381152.000000000000000,13597,823.5419922
202,34,1,15,48,109.419037000000000,456966.000000000000000,4381151.000000000000000,20149,821.2299805
203,35,1,32,48,31.069768000000000,456964.000000000000000,4381163.000000000000000,5257,824.1820068
204,35,1,32,48,31.069768000000000,456966.000000000000000,4381151.000000000000000,20149,821.2299805
205,36,1,46,50,13.830952000000000,456492.000000000000000,4381162.000000000000000,1208,855.7199707
206,36,1,46,50,13.830952000000000,456489.000000000000000,4381157.000000000000000,1230,853.9479980
207,36,1,46,50,13.830952000000000,456489.000000000000000,4381149.000000000000000,1283,852.0120239
208,37,1,50,39,34.844658000000003,456489.000000000000000,4381149.000000000000000,1283,852.0120239
209,37,1,50,39,34.844658000000003,456494.000000000000000,4381153.000000000000000,4568,853.4149780
210,37,1,50,39,34.844658000000003,456494.000000000000000,4381155.000000000000000,4285,853.8969727
211,38,1,37,51,44.303424999999997,457253.000000000000000,4381161.000000000000000,1408,806.1660156
212,38,1,37,51,44.303424999999997,457255.000000000000000,4381161.000000000000000,1410,805.7609863
213,38,1,37,51,44.303424999999997,457258.000000000000000,4381158.000000000000000,1473,805.1140137
214,38,1,37,51,44.303424999999997,457260.000000000000000,4381154.000000000000000,1569,804.3159790
215,52,1,30,63,46.549166000000000,456485.000000000000000,4381164.000000000000000,2099,855.9299927
216,52,1,30,63,46.549166000000000,456485.000000000000000,4381160.000000000000000,2127,854.3330078
217,52,1,30,63,46.549166000000000,456481.000000000000000,4381156.000000000000000,2188,852.9869995
218,52,1,30,63,46.549166000000000,456481.000000000000000,4381154.000000000000000,2191,852.5399780
219,52,1,30,63,46.549166000000000,456479.000000000000000,4381151.000000000000000,2211,851.5150146
220,53,1,63,50,15.042316000000000,456489.000000000000000,4381149.000000000000000,1283,852.0120239
221,57,1,44,66,32.257919999999999,457271.000000000000000,4381153.000000000000000,1531,803.8150024
222,62,1,27,71,59.903013000000001,457050.000000000000000,4381161.000000000000000,2713,821.0150146
223,62,1,27,71,59.903013000000001,457052.000000000000000,4381156.000000000000000,2729,820.2369995
224,62,1,27,71,59.903013000000001,457054.000000000000000,4381154.000000000000000,3320,819.7930298
225,100,1,13,97,145.796376000000010,456882.000000000000000,4381160.000000000000000,3389,842.5369873
226,100,1,13,97,145.796376000000010,456884.000000000000000,4381157.000000000000000,3404,840.8779907
227,108,1,43,106,59.047629999999998,457368.000000000000000,4381163.000000000000000,1514,797.9810181
228,108,1,43,106,59.047629999999998,457372.000000000000000,4381158.000000000000000,1577,797.2080078
229,108,1,43,106,59.047629999999998,457381.000000000000000,4381149.000000000000000,1850,795.7540283
230,109,1,49,106,29.822329000000000,457391.000000000000000,4381151.000000000000000,1093,795.0599976
231,111,1,48,110,71.853806000000006,456966.000000000000000,4381151.000000000000000,20149,821.2299805
232,112,1,26,110,77.633280999999997,457015.000000000000000,4381160.000000000000000,7778,817.2700195
233,112,1,26,110,77.633280999999997,457015.000000000000000,4381156.000000000000000,8017,816.3930054
234,112,1,26,110,77.633280999999997,457017.000000000000000,4381153.000000000000000,8160,815.5670166
235,115,1,45,114,78.290723999999997,456387.000000000000000,4381164.000000000000000,9103,844.0770264
236,115,1,45,114,78.290723999999997,456392.000000000000000,4381157.000000000000000,10384,843.6290283
237,115,1,45,114,78.290723999999997,456392.000000000000000,4381155.000000000000000,10722,843.5020142
238,115,1,45,114,78.290723999999997,456397.000000000000000,4381152.000000000000000,10879,843.3809814
239,117,1,116,42,73.218653000000003,456614.000000000000000,4381149.000000000000000,1910,871.2009888
240,117,1,116,42,73.218653000000003,456609.000000000000000,4381156.000000000000000,1892,872.7009888
241,117,1,116,42,73.218653000000003,456609.000000000000000,4381163.000000000000000,1789,874.3519897
242,181,1,12,165,171.448755000000010,456755.000000000000000,4381162.000000000000000,8516,869.1240234
243,181,1,12,165,171.448755000000010,456755.000000000000000,4381159.000000000000000,8598,866.8989868
244,181,1,12,165,171.448755000000010,456762.000000000000000,4381150.000000000000000,9199,859.5479736
245,193,1,28,181,167.388684000000010,457108.000000000000000,4381160.000000000000000,3902,818.0620117
246,193,1,28,181,167.388684000000010,457108.000000000000000,4381157.000000000000000,3987,817.6110229
247,193,1,28,181,167.388684000000010,457110.000000000000000,4381155.000000000000000,4220,817.4219971
248,206,1,38,194,164.184093999999990,457339.000000000000000,4381158.000000000000000,2232,797.6049805
249,206,1,38,194,164.184093999999990,457337.000000000000000,4381152.000000000000000,2402,796.8829956
250,319,1,47,282,203.743749000000010,456597.000000000000000,4381155.000000000000000,8957,871.6489868
251,319,1,47,282,203.743749000000010,456595.000000000000000,4381150.000000000000000,9006,870.1770020
252,38,1,37,51,44.303424999999997,457268.000000000000000,4381145.000000000000000,1911,802.9149780
253,39,1,51,52,1.414214000000000,457268.000000000000000,4381145.000000000000000,1911,802.9149780
254,39,1,51,52,1.414214000000000,457269.000000000000000,4381144.000000000000000,1912,802.6840210
255,40,1,51,53,2.828427000000000,457268.000000000000000,4381145.000000000000000,1911,802.9149780
256,40,1,51,53,2.828427000000000,457267.000000000000000,4381144.000000000000000,1246,802.9439697
257,40,1,51,53,2.828427000000000,457268.000000000000000,4381143.000000000000000,1247,802.7410278
258,41,1,52,53,1.414214000000000,457269.000000000000000,4381144.000000000000000,1912,802.6840210
259,41,1,52,53,1.414214000000000,457268.000000000000000,4381143.000000000000000,1247,802.7410278
260,42,1,52,54,1.414214000000000,457269.000000000000000,4381144.000000000000000,1912,802.6840210
261,42,1,52,54,1.414214000000000,457270.000000000000000,4381143.000000000000000,1913,802.3939819
262,43,1,53,56,1.414214000000000,457268.000000000000000,4381143.000000000000000,1247,802.7410278
263,43,1,53,56,1.414214000000000,457269.000000000000000,4381142.000000000000000,1248,802.5209961
264,44,1,54,56,1.414214000000000,457270.000000000000000,4381143.000000000000000,1913,802.3939819
265,44,1,54,56,1.414214000000000,457269.000000000000000,4381142.000000000000000,1248,802.5209961
266,45,1,54,57,1.414214000000000,457270.000000000000000,4381143.000000000000000,1913,802.3939819
267,45,1,54,57,1.414214000000000,457271.000000000000000,4381142.000000000000000,1914,802.1019897
268,46,1,56,58,1.414214000000000,457269.000000000000000,4381142.000000000000000,1248,802.5209961
269,46,1,56,58,1.414214000000000,457270.000000000000000,4381141.000000000000000,1269,802.1339722
270,47,1,57,58,1.414214000000000,457271.000000000000000,4381142.000000000000000,1914,802.1019897
271,47,1,57,58,1.414214000000000,457270.000000000000000,4381141.000000000000000,1269,802.1339722
272,48,1,57,59,1.414214000000000,457271.000000000000000,4381142.000000000000000,1914,802.1019897
273,48,1,57,59,1.414214000000000,457272.000000000000000,4381141.000000000000000,1915,801.7730103
274,49,1,58,60,1.414214000000000,457270.000000000000000,4381141.000000000000000,1269,802.1339722
275,49,1,58,60,1.414214000000000,457271.000000000000000,4381140.000000000000000,1270,801.8419800
276,50,1,59,60,1.414214000000000,457272.000000000000000,4381141.000000000000000,1915,801.7730103
277,50,1,59,60,1.414214000000000,457271.000000000000000,4381140.000000000000000,1270,801.8419800
278,51,1,59,61,1.414214000000000,457272.000000000000000,4381141.000000000000000,1915,801.7730103
279,51,1,59,61,1.414214000000000,457273.000000000000000,4381140.000000000000000,1916,801.4149780
280,52,1,30,63,46.549166000000000,456478.000000000000000,4381139.000000000000000,2513,848.5419922
281,53,1,63,50,15.042316000000000,456478.000000000000000,4381139.000000000000000,2513,848.5419922
282,53,1,63,50,15.042316000000000,456488.000000000000000,4381147.000000000000000,4798,851.5230103
283,54,1,60,64,1.414214000000000,457271.000000000000000,4381140.000000000000000,1270,801.8419800
284,54,1,60,64,1.414214000000000,457272.000000000000000,4381139.000000000000000,1271,801.4929810
285,55,1,61,64,1.414214000000000,457273.000000000000000,4381140.000000000000000,1916,801.4149780
286,55,1,61,64,1.414214000000000,457272.000000000000000,4381139.000000000000000,1271,801.4929810
287,56,1,61,65,1.414214000000000,457273.000000000000000,4381140.000000000000000,1916,801.4149780
288,56,1,61,65,1.414214000000000,457274.000000000000000,4381139.000000000000000,1930,801.0139771
289,57,1,44,66,32.257919999999999,457284.000000000000000,4381139.000000000000000,2890,799.3670044
290,58,1,62,66,1.414214000000000,457285.000000000000000,4381140.000000000000000,1288,799.4420166
291,58,1,62,66,1.414214000000000,457284.000000000000000,4381139.000000000000000,2890,799.3670044
292,59,1,64,68,1.414214000000000,457272.000000000000000,4381139.000000000000000,1271,801.4929810
293,59,1,64,68,1.414214000000000,457273.000000000000000,4381138.000000000000000,1272,801.1510010
294,60,1,65,68,1.414214000000000,457274.000000000000000,4381139.000000000000000,1930,801.0139771
295,60,1,65,68,1.414214000000000,457273.000000000000000,4381138.000000000000000,1272,801.1510010
296,61,1,65,69,1.414214000000000,457274.000000000000000,4381139.000000000000000,1930,801.0139771
297,61,1,65,69,1.414214000000000,457275.000000000000000,4381138.000000000000000,1932,800.7860107
298,62,1,27,71,59.903013000000001,457054.000000000000000,4381148.000000000000000,3475,819.2670288
299,62,1,27,71,59.903013000000001,457057.000000000000000,4381145.000000000000000,3484,818.6909790
300,62,1,27,71,59.903013000000001,457061.000000000000000,4381144.000000000000000,3506,818.0880127
301,62,1,27,71,59.903013000000001,457066.000000000000000,4381137.000000000000000,3557,816.1359863
302,63,1,71,72,1.000000000000000,457066.000000000000000,4381137.000000000000000,3557,816.1359863
303,63,1,71,72,1.000000000000000,457067.000000000000000,4381137.000000000000000,1171,816.0230103
304,64,1,55,72,5.000000000000000,457067.000000000000000,4381142.000000000000000,1141,817.4279785
305,64,1,55,72,5.000000000000000,457067.000000000000000,4381137.000000000000000,1171,816.0230103
306,65,1,68,73,1.414214000000000,457273.000000000000000,4381138.000000000000000,1272,801.1510010
307,65,1,68,73,1.414214000000000,457274.000000000000000,4381137.000000000000000,1273,800.9199829
308,66,1,69,73,1.414214000000000,457275.000000000000000,4381138.000000000000000,1932,800.7860107
309,66,1,69,73,1.414214000000000,457274.000000000000000,4381137.000000000000000,1273,800.9199829
310,67,1,66,74,2.000000000000000,457284.000000000000000,4381139.000000000000000,2890,799.3670044
311,67,1,66,74,2.000000000000000,457284.000000000000000,4381137.000000000000000,2971,799.1560059
312,68,1,71,75,1.000000000000000,457066.000000000000000,4381137.000000000000000,3557,816.1359863
313,68,1,71,75,1.000000000000000,457066.000000000000000,4381136.000000000000000,3562,815.8189697
314,69,1,75,76,1.000000000000000,457066.000000000000000,4381136.000000000000000,3562,815.8189697
315,69,1,75,76,1.000000000000000,457067.000000000000000,4381136.000000000000000,1172,815.7760010
316,70,1,72,76,1.000000000000000,457067.000000000000000,4381137.000000000000000,1171,816.0230103
317,70,1,72,76,1.000000000000000,457067.000000000000000,4381136.000000000000000,1172,815.7760010
318,71,1,73,77,2.236068000000000,457274.000000000000000,4381137.000000000000000,1273,800.9199829
319,71,1,73,77,2.236068000000000,457276.000000000000000,4381136.000000000000000,1276,800.3750000
320,72,1,69,77,2.236068000000000,457275.000000000000000,4381138.000000000000000,1932,800.7860107
321,72,1,69,77,2.236068000000000,457276.000000000000000,4381136.000000000000000,1276,800.3750000
322,73,1,77,78,1.000000000000000,457276.000000000000000,4381136.000000000000000,1276,800.3750000
323,73,1,77,78,1.000000000000000,457277.000000000000000,4381136.000000000000000,1934,800.2230225
324,74,1,78,79,1.000000000000000,457277.000000000000000,4381136.000000000000000,1934,800.2230225
325,74,1,78,79,1.000000000000000,457278.000000000000000,4381136.000000000000000,1957,800.0029907
326,75,1,79,80,1.000000000000000,457278.000000000000000,4381136.000000000000000,1957,800.0029907
327,75,1,79,80,1.000000000000000,457279.000000000000000,4381136.000000000000000,1958,799.7760010
328,76,1,80,81,1.000000000000000,457279.000000000000000,4381136.000000000000000,1958,799.7760010
329,76,1,80,81,1.000000000000000,457280.000000000000000,4381136.000000000000000,1959,799.6279907
330,77,1,81,82,1.000000000000000,457280.000000000000000,4381136.000000000000000,1959,799.6279907
331,77,1,81,82,1.000000000000000,457281.000000000000000,4381136.000000000000000,1960,799.5180054
332,78,1,82,83,1.000000000000000,457281.000000000000000,4381136.000000000000000,1960,799.5180054
333,78,1,82,83,1.000000000000000,457282.000000000000000,4381136.000000000000000,1961,799.4169922
334,79,1,83,84,1.000000000000000,457282.000000000000000,4381136.000000000000000,1961,799.4169922
335,79,1,83,84,1.000000000000000,457283.000000000000000,4381136.000000000000000,1962,799.2579956
336,80,1,74,84,1.414214000000000,457284.000000000000000,4381137.000000000000000,2971,799.1560059
337,80,1,74,84,1.414214000000000,457283.000000000000000,4381136.000000000000000,1962,799.2579956
338,81,1,75,85,1.000000000000000,457066.000000000000000,4381136.000000000000000,3562,815.8189697
339,81,1,75,85,1.000000000000000,457066.000000000000000,4381135.000000000000000,3609,815.5809937
340,82,1,85,86,1.000000000000000,457066.000000000000000,4381135.000000000000000,3609,815.5809937
341,82,1,85,86,1.000000000000000,457067.000000000000000,4381135.000000000000000,1173,815.5430298
342,83,1,76,86,1.000000000000000,457067.000000000000000,4381136.000000000000000,1172,815.7760010
343,83,1,76,86,1.000000000000000,457067.000000000000000,4381135.000000000000000,1173,815.5430298
344,84,1,78,87,2.000000000000000,457277.000000000000000,4381136.000000000000000,1934,800.2230225
345,84,1,78,87,2.000000000000000,457277.000000000000000,4381135.000000000000000,1278,800.1129761
346,84,1,78,87,2.000000000000000,457278.000000000000000,4381135.000000000000000,1279,799.9459839
347,85,1,79,87,1.000000000000000,457278.000000000000000,4381136.000000000000000,1957,800.0029907
348,85,1,79,87,1.000000000000000,457278.000000000000000,4381135.000000000000000,1279,799.9459839
349,86,1,87,88,1.000000000000000,457278.000000000000000,4381135.000000000000000,1279,799.9459839
350,86,1,87,88,1.000000000000000,457279.000000000000000,4381135.000000000000000,1280,799.7910156
351,87,1,80,88,1.000000000000000,457279.000000000000000,4381136.000000000000000,1958,799.7760010
352,87,1,80,88,1.000000000000000,457279.000000000000000,4381135.000000000000000,1280,799.7910156
353,88,1,88,89,1.000000000000000,457279.000000000000000,4381135.000000000000000,1280,799.7910156
354,88,1,88,89,1.000000000000000,457280.000000000000000,4381135.000000000000000,1281,799.6300049
355,89,1,81,89,1.000000000000000,457280.000000000000000,4381136.000000000000000,1959,799.6279907
356,89,1,81,89,1.000000000000000,457280.000000000000000,4381135.000000000000000,1281,799.6300049
357,90,1,89,90,1.000000000000000,457280.000000000000000,4381135.000000000000000,1281,799.6300049
358,90,1,89,90,1.000000000000000,457281.000000000000000,4381135.000000000000000,1282,799.5200195
359,91,1,82,90,1.000000000000000,457281.000000000000000,4381136.000000000000000,1960,799.5180054
360,91,1,82,90,1.000000000000000,457281.000000000000000,4381135.000000000000000,1282,799.5200195
361,92,1,90,91,1.000000000000000,457281.000000000000000,4381135.000000000000000,1282,799.5200195
362,92,1,90,91,1.000000000000000,457282.000000000000000,4381135.000000000000000,1283,799.4000244
363,93,1,83,91,1.000000000000000,457282.000000000000000,4381136.000000000000000,1961,799.4169922
364,93,1,83,91,1.000000000000000,457282.000000000000000,4381135.000000000000000,1283,799.4000244
365,94,1,91,92,1.000000000000000,457282.000000000000000,4381135.000000000000000,1283,799.4000244
366,94,1,91,92,1.000000000000000,457283.000000000000000,4381135.000000000000000,1284,799.2119751
367,95,1,84,92,1.000000000000000,457283.000000000000000,4381136.000000000000000,1962,799.2579956
368,95,1,84,92,1.000000000000000,457283.000000000000000,4381135.000000000000000,1284,799.2119751
369,96,1,92,93,2.000000000000000,457283.000000000000000,4381135.000000000000000,1284,799.2119751
370,96,1,92,93,2.000000000000000,457285.000000000000000,4381135.000000000000000,6225,798.9780273
371,97,1,74,93,2.236068000000000,457284.000000000000000,4381137.000000000000000,2971,799.1560059
372,97,1,74,93,2.236068000000000,457285.000000000000000,4381135.000000000000000,6225,798.9780273
373,98,1,85,94,2.000000000000000,457066.000000000000000,4381135.000000000000000,3609,815.5809937
374,98,1,85,94,2.000000000000000,457066.000000000000000,4381134.000000000000000,3614,815.3439941
375,98,1,85,94,2.000000000000000,457067.000000000000000,4381134.000000000000000,1911,815.3060303
376,99,1,86,94,1.000000000000000,457067.000000000000000,4381135.000000000000000,1173,815.5430298
377,99,1,86,94,1.000000000000000,457067.000000000000000,4381134.000000000000000,1911,815.3060303
378,100,1,13,97,145.796376000000010,456896.000000000000000,4381145.000000000000000,3420,835.1010132
379,100,1,13,97,145.796376000000010,456901.000000000000000,4381145.000000000000000,3440,833.8649902
380,100,1,13,97,145.796376000000010,456907.000000000000000,4381143.000000000000000,3454,832.3590088
381,100,1,13,97,145.796376000000010,456914.000000000000000,4381143.000000000000000,3780,830.7390137
382,100,1,13,97,145.796376000000010,456923.000000000000000,4381139.000000000000000,4747,828.8729858
383,100,1,13,97,145.796376000000010,456929.000000000000000,4381138.000000000000000,5041,827.7969971
384,100,1,13,97,145.796376000000010,456932.000000000000000,4381135.000000000000000,5047,827.1099854
385,100,1,13,97,145.796376000000010,456934.000000000000000,4381135.000000000000000,5053,826.7009888
386,100,1,13,97,145.796376000000010,456937.000000000000000,4381133.000000000000000,5070,826.0009766
387,101,1,70,99,34.288457000000001,456908.000000000000000,4381137.000000000000000,1390,831.8779907
388,101,1,70,99,34.288457000000001,456918.000000000000000,4381137.000000000000000,1408,829.8090210
389,101,1,70,99,34.288457000000001,456919.000000000000000,4381136.000000000000000,1409,829.6010132
390,101,1,70,99,34.288457000000001,456922.000000000000000,4381136.000000000000000,1412,828.9689941
391,108,1,43,106,59.047629999999998,457389.000000000000000,4381143.000000000000000,2292,794.4400024
392,108,1,43,106,59.047629999999998,457389.000000000000000,4381141.000000000000000,2395,794.2919922
393,108,1,43,106,59.047629999999998,457392.000000000000000,4381138.000000000000000,2405,793.8770142
394,108,1,43,106,59.047629999999998,457392.000000000000000,4381136.000000000000000,2425,793.6030273
395,108,1,43,106,59.047629999999998,457394.000000000000000,4381133.000000000000000,2437,793.0310059
396,109,1,49,106,29.822329000000000,457394.000000000000000,4381144.000000000000000,1324,794.4429932
397,109,1,49,106,29.822329000000000,457394.000000000000000,4381141.000000000000000,1333,794.1229858
398,111,1,48,110,71.853806000000006,456974.000000000000000,4381148.000000000000000,20457,819.9039917
399,111,1,48,110,71.853806000000006,456975.000000000000000,4381145.000000000000000,20507,819.8569946
400,111,1,48,110,71.853806000000006,456979.000000000000000,4381143.000000000000000,20552,819.3699951
401,111,1,48,110,71.853806000000006,456988.000000000000000,4381142.000000000000000,20784,817.4769897
402,111,1,48,110,71.853806000000006,456992.000000000000000,4381138.000000000000000,21008,816.9550171
403,111,1,48,110,71.853806000000006,456995.000000000000000,4381138.000000000000000,21041,815.9310303
404,111,1,48,110,71.853806000000006,457001.000000000000000,4381133.000000000000000,21401,813.1820068
405,112,1,26,110,77.633280999999997,457019.000000000000000,4381146.000000000000000,8762,814.0939941
406,115,1,45,114,78.290723999999997,456398.000000000000000,4381148.000000000000000,11456,843.0000000
407,115,1,45,114,78.290723999999997,456407.000000000000000,4381138.000000000000000,12581,842.2910156
408,115,1,45,114,78.290723999999997,456411.000000000000000,4381135.000000000000000,12976,842.1350098
409,115,1,45,114,78.290723999999997,456410.000000000000000,4381133.000000000000000,13228,842.1610107
410,117,1,116,42,73.218653000000003,456618.000000000000000,4381134.000000000000000,2034,864.4530029
411,117,1,116,42,73.218653000000003,456617.000000000000000,4381141.000000000000000,1998,867.5100098
412,117,1,116,42,73.218653000000003,456614.000000000000000,4381145.000000000000000,1926,869.6970215
413,119,1,95,117,30.333473000000001,456642.000000000000000,4381133.000000000000000,1121,862.9000244
414,120,1,67,118,37.008673000000002,456827.000000000000000,4381138.000000000000000,1155,847.0070190
415,120,1,67,118,37.008673000000002,456829.000000000000000,4381137.000000000000000,1162,846.3920288
416,143,1,94,133,41.013198000000003,457067.000000000000000,4381134.000000000000000,1911,815.3060303
417,151,1,63,138,57.505262000000002,456478.000000000000000,4381139.000000000000000,2513,848.5419922
418,151,1,63,138,57.505262000000002,456473.000000000000000,4381133.000000000000000,8744,847.0040283
419,181,1,12,165,171.448755000000010,456762.000000000000000,4381148.000000000000000,9795,858.5059814
420,181,1,12,165,171.448755000000010,456764.000000000000000,4381146.000000000000000,9840,857.2109985
421,181,1,12,165,171.448755000000010,456763.000000000000000,4381140.000000000000000,9997,854.2199707
422,181,1,12,165,171.448755000000010,456765.000000000000000,4381138.000000000000000,10001,852.3090210
423,190,1,93,177,101.249331000000000,457285.000000000000000,4381135.000000000000000,6225,798.9780273
424,193,1,28,181,167.388684000000010,457112.000000000000000,4381148.000000000000000,4308,816.2570190
425,193,1,28,181,167.388684000000010,457120.000000000000000,4381141.000000000000000,4770,814.5109863
426,193,1,28,181,167.388684000000010,457125.000000000000000,4381134.000000000000000,4962,812.6019897
427,206,1,38,194,164.184093999999990,457333.000000000000000,4381148.000000000000000,2710,795.9840088
428,206,1,38,194,164.184093999999990,457332.000000000000000,4381142.000000000000000,3414,795.0139771
429,206,1,38,194,164.184093999999990,457328.000000000000000,4381138.000000000000000,3922,794.2969971
